=== 11 修改项恢复核对（29f7033 path blob == aa9da33 path blob）===
分类	path	fix_blob(29f7033)	base_blob(aa9da33)	相等
恢复	README.md	a6ed4c92088b5fcf24f5e1c22949357de04a2b15	a6ed4c92088b5fcf24f5e1c22949357de04a2b15	是
恢复	knowledge/current-status.md	d8bb5b43a5591089f4b851424119eb9f8808b1c8	d8bb5b43a5591089f4b851424119eb9f8808b1c8	是
恢复	knowledge/development-workflow.md	1afcb2d4365125567f05dfcb70bdaf5eb26d3884	1afcb2d4365125567f05dfcb70bdaf5eb26d3884	是
恢复	knowledge/history/README.md	c6a299239a97e65102b89412f2f3dd9e2bd6b92b	c6a299239a97e65102b89412f2f3dd9e2bd6b92b	是
恢复	knowledge/known-issues.md	5cba9d4bd327072bfff7b855e9a2606adbcc9927	5cba9d4bd327072bfff7b855e9a2606adbcc9927	是
恢复	memory/README.md	e4cf84ce282e388d2dd4ef3ab3577edf3906fac0	e4cf84ce282e388d2dd4ef3ab3577edf3906fac0	是
恢复	memory/features.md	94577031f0e0baa41b9b9941d1ccfac5f2d7fdb5	94577031f0e0baa41b9b9941d1ccfac5f2d7fdb5	是
恢复	memory/handoff.md	3585095c7516969fb3542c438f1da37b9cd0dc5f	3585095c7516969fb3542c438f1da37b9cd0dc5f	是
恢复	memory/issues.md	0798ed4bcd487434a79912a6f53c64c25f88c027	0798ed4bcd487434a79912a6f53c64c25f88c027	是
恢复	memory/state.md	7bbc13336a3a65364238d65282c2e1331e9dc13e	7bbc13336a3a65364238d65282c2e1331e9dc13e	是
恢复	todo/requirement-pool.md	0a56eb8c22989e2537c658415e8916bbf2c9fa6a	0a56eb8c22989e2537c658415e8916bbf2c9fa6a	是
=== 25 合法保留项核对（29f7033 path blob == cece784 path blob）===
分类	path	fix_blob(29f7033)	src_blob(cece784)	相等
保留	product/governance/supplemental-execution-prompt-template.md	4917034dcdca42deeaa5ddf447fd5e58984817de	4917034dcdca42deeaa5ddf447fd5e58984817de	是
保留	product/p51-agent-coding-engine-decoupling/ready/direction-p51-agent-coding-engine-decoupling.md	00932dca173e4af3f3716b70a9f219defc858966	00932dca173e4af3f3716b70a9f219defc858966	是
保留	product/p51-agent-coding-engine-decoupling/receipts/completion-p51-agent-coding-engine-decoupling.md	16897a17f8c414329133be4fe1a7a1d1dafb7b76	16897a17f8c414329133be4fe1a7a1d1dafb7b76	是
保留	product/p51-agent-coding-engine-decoupling/receipts/planning-final-reconciliation-p51-main-terminal-authority-03.md	620d1b31913bac692b28158b5875b384de6ba151	620d1b31913bac692b28158b5875b384de6ba151	是
保留	product/p51-agent-coding-engine-decoupling/receipts/planning-rereview-p51-main-current-state-02.md	34213eb5db9048419548347debd04ed48beac372	34213eb5db9048419548347debd04ed48beac372	是
保留	product/p51-agent-coding-engine-decoupling/receipts/planning-review-p51-agent-coding-engine-decoupling-01.md	969a3507fe35b7bdd39f4c9968e228869cc8748d	969a3507fe35b7bdd39f4c9968e228869cc8748d	是
保留	roles/executor.md	77475866d8169b20b9eb43735fbeafa3bddcce38	77475866d8169b20b9eb43735fbeafa3bddcce38	是
保留	roles/planner.md	d8507f8444dff18f5ff940220d24f5552024d6b7	d8507f8444dff18f5ff940220d24f5552024d6b7	是
保留	search_fallback/p51-branch-decoupling-exploration.md	547507fc9a1d733b9ecb816c03b0da56338a0c7b	547507fc9a1d733b9ecb816c03b0da56338a0c7b	是
保留	search_fallback/p51-main-current-state-revalidation-evidence/01-refs-and-branches.txt	6fd8144c81e536c0c4ea85fb9d5164df626889bf	6fd8144c81e536c0c4ea85fb9d5164df626889bf	是
保留	search_fallback/p51-main-current-state-revalidation-evidence/02-tracks-main-vs-develop.txt	6ced813fe273ba9543c3b32f9a090cffb7a83f93	6ced813fe273ba9543c3b32f9a090cffb7a83f93	是
保留	search_fallback/p51-main-current-state-revalidation-evidence/03-scan-smw-absport-pi-zero-hits.txt	00f78ca09058342a659dcf8f27254bf402f1e3f0	00f78ca09058342a659dcf8f27254bf402f1e3f0	是
保留	search_fallback/p51-main-current-state-revalidation-evidence/04-system-roles-per-commit.txt	e9b3510525db69a0105b85ccfc343f4ee456a5dd	e9b3510525db69a0105b85ccfc343f4ee456a5dd	是
保留	search_fallback/p51-main-current-state-revalidation-evidence/05-governance-selfcheck.txt	bb5dd67766bd2a51c8c5fe551c9b5acf50989422	bb5dd67766bd2a51c8c5fe551c9b5acf50989422	是
保留	search_fallback/p51-main-current-state-revalidation.md	aee0207b9658747b18df89dbb6db5462a4c41d22	aee0207b9658747b18df89dbb6db5462a4c41d22	是
保留	search_fallback/p51-main-terminal-history-reconciliation-evidence/01-p51-tracked-files.txt	080731959cfce7bbffc66d7207392d18fda44b5a	080731959cfce7bbffc66d7207392d18fda44b5a	是
保留	search_fallback/p51-main-terminal-history-reconciliation-evidence/02-file-headers-and-conclusions.txt	5ad7b400092153da49c13fe75b5ab4c8acba1358	5ad7b400092153da49c13fe75b5ab4c8acba1358	是
保留	search_fallback/p51-main-terminal-history-reconciliation-evidence/03-commit-timeline.txt	2493a203cf52969266273f31294ddb2f60053a6b	2493a203cf52969266273f31294ddb2f60053a6b	是
保留	search_fallback/p51-main-terminal-history-reconciliation-evidence/04-completed-authority.txt	3809342817b167ea4c71f900356e0771155d92ac	3809342817b167ea4c71f900356e0771155d92ac	是
保留	search_fallback/p51-main-terminal-history-reconciliation-evidence/05-g04-g06-verdicts.txt	667fd960f8c54639cdb16d6ba77029ab78650b11	667fd960f8c54639cdb16d6ba77029ab78650b11	是
保留	search_fallback/p51-main-terminal-history-reconciliation-evidence/06-tracked-83-vs-70.txt	20c23f23e7f0e05e2eadafb55294f3873e2a1934	20c23f23e7f0e05e2eadafb55294f3873e2a1934	是
保留	search_fallback/p51-main-terminal-history-reconciliation.md	3414612da81901e0090d996e3288049b6e3bb084	3414612da81901e0090d996e3288049b6e3bb084	是
保留	search_task/p51-branch-decoupling-exploration.md	dc9e0568cebb6c236810cea9a9ed4a6cfae4045f	dc9e0568cebb6c236810cea9a9ed4a6cfae4045f	是
保留	search_task/p51-main-current-state-revalidation.md	942e9f38eda279445697c10e7a416a8ab7b4d8ca	942e9f38eda279445697c10e7a416a8ab7b4d8ca	是
保留	search_task/p51-main-terminal-history-reconciliation.md	85418e8f9de7aca423910e18ed3387a33d6efb42	85418e8f9de7aca423910e18ed3387a33d6efb42	是
=== 211 删除项表 ===
分类	path	src_blob(cece784)	retain_commit	retain_path_blob	结果
分类	path	src_commit	src_blob	retain_commit	retain_path	retain_blob	相等/祖先
删除	product/p52-form-workbench/receipts/planning-review-p52-form-workbench-01.md	cece78474c37c552677770a3a249ce1e8e682a80	9f73d1ef7881a9c36f9cd494c213083b2c1ecc69	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p52-form-workbench/receipts/planning-review-p52-form-workbench-01.md	9f73d1ef7881a9c36f9cd494c213083b2c1ecc69	相等
删除	product/p52-form-workbench/receipts/planning-terminal-final-review-p52-form-workbench-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	36037871d6db432e1a1abb68f87ae9bdec72dfe8	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p52-form-workbench/receipts/planning-terminal-final-review-p52-form-workbench-20260902.md	36037871d6db432e1a1abb68f87ae9bdec72dfe8	相等
删除	product/p52-form-workbench/receipts/supplement-p52-form-workbench-g1-g6-20260901.md	cece78474c37c552677770a3a249ce1e8e682a80	0d018b424f4b55774e88ca718bbf6555badc7a3a	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p52-form-workbench/receipts/supplement-p52-form-workbench-g1-g6-20260901.md	0d018b424f4b55774e88ca718bbf6555badc7a3a	相等
删除	product/p52-form-workbench/receipts/supplement2-p52-r1-r5-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	e585f4e4773ae5adc760b414d223109a8b518889	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p52-form-workbench/receipts/supplement2-p52-r1-r5-20260902.md	e585f4e4773ae5adc760b414d223109a8b518889	相等
删除	product/p52-form-workbench/receipts/supplement3-p52-s1-s2-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	76baa8e86ee2467ca634ed6a3e1016c067829440	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p52-form-workbench/receipts/supplement3-p52-s1-s2-20260902.md	76baa8e86ee2467ca634ed6a3e1016c067829440	相等
删除	product/p56-form-grid-layout/passed/direction-p56-form-grid-layout-terminal-sync.md	cece78474c37c552677770a3a249ce1e8e682a80	42d2d0c50e39b146b512bbdc513398a67c4e06f8	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/passed/direction-p56-form-grid-layout-terminal-sync.md	42d2d0c50e39b146b512bbdc513398a67c4e06f8	相等
删除	product/p56-form-grid-layout/passed/direction-p56-form-grid-layout.md	cece78474c37c552677770a3a249ce1e8e682a80	d1132d125b3726911f3336773a4fd663cbf3d291	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/passed/direction-p56-form-grid-layout.md	d1132d125b3726911f3336773a4fd663cbf3d291	相等
删除	product/p56-form-grid-layout/receipts/execution-completion-p56-form-grid-layout-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	ac71955f31a20c448ac2f983e0df2339fe35cdd8	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/execution-completion-p56-form-grid-layout-20260902.md	ac71955f31a20c448ac2f983e0df2339fe35cdd8	相等
删除	product/p56-form-grid-layout/receipts/execution-supplement-p56-form-grid-layout-20260902-g3-g6.md	cece78474c37c552677770a3a249ce1e8e682a80	7273dc7e48065790059262123818902607c36246	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/execution-supplement-p56-form-grid-layout-20260902-g3-g6.md	7273dc7e48065790059262123818902607c36246	相等
删除	product/p56-form-grid-layout/receipts/execution-supplement-p56-form-grid-layout-20260902-g6a.md	cece78474c37c552677770a3a249ce1e8e682a80	6b62d6895310beb61dd0606e512d74805abfd54a	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/execution-supplement-p56-form-grid-layout-20260902-g6a.md	6b62d6895310beb61dd0606e512d74805abfd54a	相等
删除	product/p56-form-grid-layout/receipts/execution-supplement-p56-form-grid-layout-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	d2cee7dd5859f9db4a0e3b865e753ceba6a316af	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/execution-supplement-p56-form-grid-layout-20260902.md	d2cee7dd5859f9db4a0e3b865e753ceba6a316af	相等
删除	product/p56-form-grid-layout/receipts/p56-stage3-terminal-sync-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	b30713943f7fdfbdccea343dfbcbcce95176080d	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/p56-stage3-terminal-sync-20260902.md	b30713943f7fdfbdccea343dfbcbcce95176080d	相等
删除	product/p56-form-grid-layout/receipts/planning-execution-prompt-p56-form-grid-layout-01.md	cece78474c37c552677770a3a249ce1e8e682a80	74ded495b929a9c35af90bcf16074cd43685709a	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-execution-prompt-p56-form-grid-layout-01.md	74ded495b929a9c35af90bcf16074cd43685709a	相等
删除	product/p56-form-grid-layout/receipts/planning-execution-prompt-p56-form-grid-layout-02.md	cece78474c37c552677770a3a249ce1e8e682a80	d0db2df749fd7178a949a7366c4c913b412a0d7a	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-execution-prompt-p56-form-grid-layout-02.md	d0db2df749fd7178a949a7366c4c913b412a0d7a	相等
删除	product/p56-form-grid-layout/receipts/planning-final-review-p56-stage3-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	10dada79134e35d74516a4316c13cbe7f5895fcd	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-final-review-p56-stage3-20260902.md	10dada79134e35d74516a4316c13cbe7f5895fcd	相等
删除	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-01.md	cece78474c37c552677770a3a249ce1e8e682a80	35dde5a04d8b919d645b72677509ac96a574ebc9	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-01.md	35dde5a04d8b919d645b72677509ac96a574ebc9	相等
删除	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-02.md	cece78474c37c552677770a3a249ce1e8e682a80	c8b8f802cf2e761353b11f5e3f5b47b9f19fcc31	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-02.md	c8b8f802cf2e761353b11f5e3f5b47b9f19fcc31	相等
删除	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-03.md	cece78474c37c552677770a3a249ce1e8e682a80	461b89aae8cfdeacd21af754f4a00f85d297e5f1	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-03.md	461b89aae8cfdeacd21af754f4a00f85d297e5f1	相等
删除	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-04-passed.md	cece78474c37c552677770a3a249ce1e8e682a80	076c1889b605ad06452a7ca13b5377c78dbe4e45	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/planning-review-p56-form-grid-layout-04-passed.md	076c1889b605ad06452a7ca13b5377c78dbe4e45	相等
删除	product/p56-form-grid-layout/receipts/test-p56-form-grid-layout-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	d82466c874af64b38feed487670f35b154ef8a15	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p56-form-grid-layout/receipts/test-p56-form-grid-layout-20260902.md	d82466c874af64b38feed487670f35b154ef8a15	相等
删除	product/p57-bpm-node-extension/passed/direction-p57-bpm-node-extension-terminal-sync.md	cece78474c37c552677770a3a249ce1e8e682a80	b7cb125ebfaf2376acf6d62e73d4b8cf5dfab136	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/passed/direction-p57-bpm-node-extension-terminal-sync.md	b7cb125ebfaf2376acf6d62e73d4b8cf5dfab136	相等
删除	product/p57-bpm-node-extension/passed/direction-p57-bpm-node-extension.md	cece78474c37c552677770a3a249ce1e8e682a80	efb5d6e41a4c53103e15dc24b84db4072736e6c4	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/passed/direction-p57-bpm-node-extension.md	efb5d6e41a4c53103e15dc24b84db4072736e6c4	相等
删除	product/p57-bpm-node-extension/receipts/attachments/execution-output-e1-e7-20260902.txt	cece78474c37c552677770a3a249ce1e8e682a80	6615fde95b57f56ee12fb26cb37bb79d1b787501	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/attachments/execution-output-e1-e7-20260902.txt	6615fde95b57f56ee12fb26cb37bb79d1b787501	相等
删除	product/p57-bpm-node-extension/receipts/attachments/execution-output-r1-r6-20260902.txt	cece78474c37c552677770a3a249ce1e8e682a80	978e1972a08105a7a11ed1725b672f60796d8ef1	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/attachments/execution-output-r1-r6-20260902.txt	978e1972a08105a7a11ed1725b672f60796d8ef1	相等
删除	product/p57-bpm-node-extension/receipts/attachments/execution-output-z1-z4-20260903.txt	cece78474c37c552677770a3a249ce1e8e682a80	29f6b16cd6bc6962e4769b2b44a6c6a8ed21b2a4	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/attachments/execution-output-z1-z4-20260903.txt	29f6b16cd6bc6962e4769b2b44a6c6a8ed21b2a4	相等
删除	product/p57-bpm-node-extension/receipts/execution-completion-p57-bpm-node-extension-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	02579a41779c010970726e75b13d2e6990443de1	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/execution-completion-p57-bpm-node-extension-20260902.md	02579a41779c010970726e75b13d2e6990443de1	相等
删除	product/p57-bpm-node-extension/receipts/execution-supplement-e1-e7-p57-bpm-node-extension-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	499fc7c94f37ee19e93727c2445679974163236f	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/execution-supplement-e1-e7-p57-bpm-node-extension-20260902.md	499fc7c94f37ee19e93727c2445679974163236f	相等
删除	product/p57-bpm-node-extension/receipts/execution-supplement-g1-g7-p57-bpm-node-extension-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	0d0af5eaf6736ef1cffb3119bbc49322b896b232	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/execution-supplement-g1-g7-p57-bpm-node-extension-20260902.md	0d0af5eaf6736ef1cffb3119bbc49322b896b232	相等
删除	product/p57-bpm-node-extension/receipts/execution-supplement-r1-r6-p57-bpm-node-extension-20260902.md	cece78474c37c552677770a3a249ce1e8e682a80	bab3861744e9409ed856c3925d8af600de35aa40	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/execution-supplement-r1-r6-p57-bpm-node-extension-20260902.md	bab3861744e9409ed856c3925d8af600de35aa40	相等
删除	product/p57-bpm-node-extension/receipts/execution-supplement-z1-z4-p57-bpm-node-extension-20260903.md	cece78474c37c552677770a3a249ce1e8e682a80	fcee208fc17283a736152130198403640b346360	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/execution-supplement-z1-z4-p57-bpm-node-extension-20260903.md	fcee208fc17283a736152130198403640b346360	相等
删除	product/p57-bpm-node-extension/receipts/p57-stage3-terminal-sync-20260903.md	cece78474c37c552677770a3a249ce1e8e682a80	063eb532432ad75cef8e70cd0ea558134e4f943c	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/p57-stage3-terminal-sync-20260903.md	063eb532432ad75cef8e70cd0ea558134e4f943c	相等
删除	product/p57-bpm-node-extension/receipts/p57-stage3-terminal-sync-supplement-20260903.md	cece78474c37c552677770a3a249ce1e8e682a80	eeb096272994fa1e4f1811fc9d128bcccbf28370	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/p57-stage3-terminal-sync-supplement-20260903.md	eeb096272994fa1e4f1811fc9d128bcccbf28370	相等
删除	product/p57-bpm-node-extension/receipts/planning-execution-prompt-p57-bpm-node-extension-01.md	cece78474c37c552677770a3a249ce1e8e682a80	d5f7db8393bfbdc40e670e2b77ca20e05ad0335b	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-execution-prompt-p57-bpm-node-extension-01.md	d5f7db8393bfbdc40e670e2b77ca20e05ad0335b	相等
删除	product/p57-bpm-node-extension/receipts/planning-execution-prompt-p57-bpm-node-extension-02.md	cece78474c37c552677770a3a249ce1e8e682a80	baeb2759258eb82c27783c700f3eef3f2820a623	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-execution-prompt-p57-bpm-node-extension-02.md	baeb2759258eb82c27783c700f3eef3f2820a623	相等
删除	product/p57-bpm-node-extension/receipts/planning-execution-prompt-p57-bpm-node-extension-03.md	cece78474c37c552677770a3a249ce1e8e682a80	9b7a10b6056e84725ee73c78d84a458c6014b643	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-execution-prompt-p57-bpm-node-extension-03.md	9b7a10b6056e84725ee73c78d84a458c6014b643	相等
删除	product/p57-bpm-node-extension/receipts/planning-final-review-p57-terminal-sync-02-passed.md	cece78474c37c552677770a3a249ce1e8e682a80	2fdb8238243a02d1a9012d88b291a02a49482d7b	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-final-review-p57-terminal-sync-02-passed.md	2fdb8238243a02d1a9012d88b291a02a49482d7b	相等
删除	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-01.md	cece78474c37c552677770a3a249ce1e8e682a80	b0e6c6fc9942413780cab5a3587978d9460e3bee	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-01.md	b0e6c6fc9942413780cab5a3587978d9460e3bee	相等
删除	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-02.md	cece78474c37c552677770a3a249ce1e8e682a80	01b3898083e87c05195fe17f67a67870c30456b1	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-02.md	01b3898083e87c05195fe17f67a67870c30456b1	相等
删除	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-03.md	cece78474c37c552677770a3a249ce1e8e682a80	997cb838c497898713c141b6b02552978130102b	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-03.md	997cb838c497898713c141b6b02552978130102b	相等
删除	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-04.md	cece78474c37c552677770a3a249ce1e8e682a80	1bfa775ae006063b7d58f606cae675e46f8b2143	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-04.md	1bfa775ae006063b7d58f606cae675e46f8b2143	相等
删除	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-05-passed.md	cece78474c37c552677770a3a249ce1e8e682a80	fa71977c1164deaf6d2af7066a52dafa0f3510b4	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-review-p57-bpm-node-extension-05-passed.md	fa71977c1164deaf6d2af7066a52dafa0f3510b4	相等
删除	product/p57-bpm-node-extension/receipts/planning-review-p57-terminal-sync-01.md	cece78474c37c552677770a3a249ce1e8e682a80	ee593dd8ce77e3ad3a91ee9e1598274336f3c8a3	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p57-bpm-node-extension/receipts/planning-review-p57-terminal-sync-01.md	ee593dd8ce77e3ad3a91ee9e1598274336f3c8a3	相等
删除	product/p58-workflow-node-capabilities/receipts/admin-receipt-supplemental-prompt-generation-20260904-02.md	cece78474c37c552677770a3a249ce1e8e682a80	85b226db6356dcc99131e700b4eb67bb59cf2960	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p58-workflow-node-capabilities/receipts/admin-receipt-supplemental-prompt-generation-20260904-02.md	85b226db6356dcc99131e700b4eb67bb59cf2960	相等
删除	product/p58-workflow-node-capabilities/receipts/admin-receipt-supplemental-prompt-generation-20260904.md	cece78474c37c552677770a3a249ce1e8e682a80	a0fc7dfe3ab7772e052b2121540e2631e9236e26	0712bb9ed2b888252d4d8be6fe431610e269ddc0	product/p58-workflow-node-capabilities/receipts/admin-receipt-supplemental-prompt-generation-20260904.md	a0fc7dfe3ab7772e052b2121540e2631e9236e26	相等
删除	project.md	cece78474c37c552677770a3a249ce1e8e682a80	7818d8968181ce8d25108527c5fc063c47a67230	0712bb9ed2b888252d4d8be6fe431610e269ddc0	project.md	7818d8968181ce8d25108527c5fc063c47a67230	相等
删除	search_fallback/p45-login-security-current-seams.md	cece78474c37c552677770a3a249ce1e8e682a80	b9a30b1da38287fae0c3239ead64fdf555abb3fc	0712bb9ed2b888252d4d8be6fe431610e269ddc0	search_fallback/p45-login-security-current-seams.md	b9a30b1da38287fae0c3239ead64fdf555abb3fc	相等
删除	search_fallback/p45-login-state-direct-cause-supplement.md	cece78474c37c552677770a3a249ce1e8e682a80	68ffe1ab26a576f6f8866526742f324a7ee047ca	0712bb9ed2b888252d4d8be6fe431610e269ddc0	search_fallback/p45-login-state-direct-cause-supplement.md	68ffe1ab26a576f6f8866526742f324a7ee047ca	相等
删除	search_fallback/p57-bpm-node-extension-current-seams.md	cece78474c37c552677770a3a249ce1e8e682a80	94f4c8d45da68b1564948d0d76afce8231f7442f	0712bb9ed2b888252d4d8be6fe431610e269ddc0	search_fallback/p57-bpm-node-extension-current-seams.md	94f4c8d45da68b1564948d0d76afce8231f7442f	相等
删除	search_task/p45-login-security-current-seams.md	cece78474c37c552677770a3a249ce1e8e682a80	faf3a919bd9e61fd61396dddb4ea0da91bff1977	0712bb9ed2b888252d4d8be6fe431610e269ddc0	search_task/p45-login-security-current-seams.md	faf3a919bd9e61fd61396dddb4ea0da91bff1977	相等
删除	search_task/p45-login-state-direct-cause-supplement.md	cece78474c37c552677770a3a249ce1e8e682a80	109b376e9a64c48e73f9c141f0fc15da4d86598c	0712bb9ed2b888252d4d8be6fe431610e269ddc0	search_task/p45-login-state-direct-cause-supplement.md	109b376e9a64c48e73f9c141f0fc15da4d86598c	相等
删除	search_task/p57-bpm-node-extension-current-seams.md	cece78474c37c552677770a3a249ce1e8e682a80	e236a4c40ef77d464606f10871df59b3d1681e14	0712bb9ed2b888252d4d8be6fe431610e269ddc0	search_task/p57-bpm-node-extension-current-seams.md	e236a4c40ef77d464606f10871df59b3d1681e14	相等
== 2 演进项机器证据 ==
演进项1 p57-bpm-node-extension.md: 祖先命中 commit=b2311d72ad1eaa2ded00e1b2ea5252976bb986af（P57 回执），该提交同路径 blob=474b8e00... = src blob → develop-sw 可达历史保存
演进项2 session-handoff.md: 归档命中 knowledge/history/session-handoff-before-knowledge-full-reconciliation-20260904.md blob=b9783c38... = src blob → develop-sw 当前树正式归档保存
